year,month,weekday,date,trip_length_raw,rideable_type_classic_bike,rideable_type_docked_bike,rideable_type_electric_bike,member_casual_casual,member_casual_member
2022,1,3,1/3/2022,0.000115741,0,0,1,0,1
2022,1,3,1/3/2022,0.003287037,0,0,1,0,1
2022,1,3,1/3/2022,0.003275463,0,0,1,0,1
2022,1,4,1/4/2022,0.003981481,0,0,1,0,1
2022,1,4,1/4/2022,0.006273148,0,0,1,0,1
2022,1,4,1/4/2022,0.002361111,0,0,1,0,1
2022,1,4,1/4/2022,0.001516204,0,0,1,0,1
2022,1,5,1/5/2022,0.003796296,0,0,1,0,1
2022,1,5,1/5/2022,0.001782407,0,0,1,0,1
2022,1,1,1/1/2022,0.001793981,0,0,1,0,1
2022,1,4,1/4/2022,0.002465278,0,0,1,0,1
2022,1,5,1/5/2022,0.003159722,0,0,1,0,1
2022,1,5,1/5/2022,0.014305556,0,0,1,0,1
2022,1,4,1/4/2022,0.002210648,0,0,1,0,1
2022,1,1,1/1/2022,0.012893519,1,0,0,0,1
2022,1,1,1/1/2022,0.005775463,1,0,0,0,1
2022,1,6,1/6/2022,0.000497685,0,0,1,0,1
2022,1,6,1/6/2022,0.002268519,0,0,1,0,1
2022,1,5,1/5/2022,0.01337963,0,0,1,0,1
2022,1,7,1/7/2022,0.002604167,0,0,1,0,1
2022,1,6,1/6/2022,0.002858796,0,0,1,0,1
2022,1,7,1/7/2022,0.002766204,0,0,1,0,1
2022,1,7,1/7/2022,0.002777778,0,0,1,0,1
2022,1,6,1/6/2022,0.002916667,0,0,1,0,1
2022,1,7,1/7/2022,0.012268519,0,0,1,0,1
2022,1,7,1/7/2022,0.001666667,0,0,1,0,1
2022,1,5,1/5/2022,0.002488426,0,0,1,0,1
2022,1,3,1/3/2022,0.001516204,0,0,1,0,1
2022,1,4,1/4/2022,0.03318287,0,0,1,0,1
2022,1,6,1/6/2022,0.004108796,0,0,1,0,1
2022,1,6,1/6/2022,0.00212963,0,0,1,0,1
2022,1,3,1/3/2022,0.002650463,0,0,1,0,1
2022,1,3,1/3/2022,0.003171296,0,0,1,0,1
2022,1,3,1/3/2022,0.004224537,0,0,1,0,1
2022,1,6,1/6/2022,0.003587963,0,0,1,0,1
2022,1,6,1/6/2022,0.004606481,0,0,1,0,1
2022,1,6,1/6/2022,0.016886574,0,0,1,0,1
2022,1,4,1/4/2022,0.002800926,0,0,1,0,1
2022,1,4,1/4/2022,0.002430556,0,0,1,0,1
2022,1,4,1/4/2022,0.003611111,0,0,1,0,1
2022,1,1,1/1/2022,0.014155093,0,0,1,1,0
2022,1,4,1/4/2022,0.004884259,0,0,1,1,0
2022,1,3,1/3/2022,0.003391204,0,0,1,1,0
2022,1,3,1/3/2022,0.003472222,0,0,1,1,0
2022,1,4,1/4/2022,0.003043981,0,0,1,0,1
2022,1,1,1/1/2022,0.008356481,0,0,1,0,1
2022,1,1,1/1/2022,0.023784722,0,0,1,0,1
2022,1,4,1/4/2022,0.002488426,0,0,1,0,1
2022,1,2,1/2/2022,0.00724537,0,0,1,0,1
2022,1,1,1/1/2022,0.003055556,0,0,1,0,1
2022,1,5,1/5/2022,0.002835648,0,0,1,0,1
2022,1,5,1/5/2022,0.002997685,0,0,1,0,1
2022,1,7,1/7/2022,0.011956019,0,0,1,0,1
2022,1,1,1/1/2022,0.007511574,0,0,1,0,1
2022,1,5,1/5/2022,0.002673611,1,0,0,0,1
2022,1,3,1/3/2022,0.00287037,0,0,1,0,1
2022,1,1,1/1/2022,0.002743056,0,0,1,0,1
2022,1,2,1/2/2022,0.004664352,0,0,1,0,1
2022,1,2,1/2/2022,0.00962963,0,0,1,0,1
2022,1,2,1/2/2022,0.011238426,0,0,1,0,1
2022,1,4,1/4/2022,0.010231481,0,0,1,0,1
2022,1,4,1/4/2022,0.010555556,0,0,1,0,1
2022,1,1,1/1/2022,0.004375,0,0,1,0,1
2022,1,1,1/1/2022,0.003784722,0,0,1,0,1
2022,1,3,1/3/2022,0.008668981,0,0,1,0,1
2022,1,3,1/3/2022,0.021863426,0,0,1,0,1
2022,1,2,1/2/2022,0.009699074,0,0,1,0,1
2022,1,2,1/2/2022,0.003298611,0,0,1,0,1
2022,1,2,1/2/2022,0.0084375,0,0,1,0,1
2022,1,3,1/3/2022,0.003449074,0,0,1,0,1
2022,1,7,1/7/2022,0.018796296,0,0,1,0,1
2022,1,7,1/7/2022,0.006608796,0,0,1,0,1
2022,1,6,1/6/2022,0.001770833,1,0,0,0,1
2022,1,2,1/2/2022,0.000115741,0,0,1,0,1
2022,1,2,1/2/2022,0.000115741,0,0,1,0,1
2022,1,7,1/7/2022,0.006539352,0,0,1,0,1
2022,1,1,1/1/2022,0.0040625,0,0,1,0,1
2022,1,3,1/3/2022,0.00181713,0,0,1,0,1
2022,1,6,1/6/2022,0.002615741,0,0,1,0,1
2022,1,6,1/6/2022,0.005578704,0,0,1,0,1
2022,1,6,1/6/2022,0.029027778,0,0,1,0,1
2022,1,2,1/2/2022,0.002199074,0,0,1,0,1
2022,1,2,1/2/2022,0.00181713,0,0,1,0,1
2022,1,5,1/5/2022,0.003414352,0,0,1,0,1
2022,1,4,1/4/2022,0.003576389,0,0,1,0,1
2022,1,6,1/6/2022,0.003125,0,0,1,0,1
2022,1,6,1/6/2022,0.003125,0,0,1,0,1
2022,1,6,1/6/2022,0.000185185,0,0,1,0,1
2022,1,5,1/5/2022,0.008206019,0,0,1,0,1
2022,1,4,1/4/2022,0.007280093,0,0,1,0,1
2022,1,2,1/2/2022,0.017905093,0,0,1,0,1
2022,1,3,1/3/2022,0.00287037,0,0,1,0,1
2022,1,3,1/3/2022,0.010601852,0,0,1,0,1
2022,1,5,1/5/2022,0.005625,0,0,1,0,1
2022,1,1,1/1/2022,0.003310185,0,0,1,0,1
2022,1,7,1/7/2022,0.006550926,0,0,1,0,1
2022,1,7,1/7/2022,0.004583333,0,0,1,0,1
2022,1,1,1/1/2022,0.007083333,0,0,1,0,1
2022,1,7,1/7/2022,0.003356481,0,0,1,0,1
2022,1,7,1/7/2022,0.006157407,0,0,1,0,1
2022,1,7,1/7/2022,0.004293981,0,0,1,0,1
2022,1,6,1/6/2022,0.012361111,0,0,1,0,1
2022,1,5,1/5/2022,0.002662037,0,0,1,0,1
2022,1,1,1/1/2022,0.006898148,0,0,1,0,1
2022,1,1,1/1/2022,0.006157407,0,0,1,0,1
2022,1,7,1/7/2022,0.004363426,0,0,1,0,1
2022,1,5,1/5/2022,0.007175926,0,0,1,0,1
2022,1,5,1/5/2022,0.013344907,0,0,1,0,1
2022,1,5,1/5/2022,0.011203704,0,0,1,0,1
2022,1,4,1/4/2022,0.002164352,0,0,1,0,1
2022,1,4,1/4/2022,0.002314815,0,0,1,0,1
2022,1,4,1/4/2022,0.006805556,0,0,1,0,1
2022,1,4,1/4/2022,5.79e-05,0,0,1,0,1
2022,1,4,1/4/2022,5.79e-05,0,0,1,0,1
2022,1,4,1/4/2022,5.79e-05,0,0,1,0,1
2022,1,7,1/7/2022,0.004282407,0,0,1,0,1
2022,1,5,1/5/2022,0.00193287,0,0,1,0,1
2022,1,5,1/5/2022,0.006712963,0,0,1,0,1
2022,1,3,1/3/2022,0.002060185,1,0,0,0,1
2022,1,2,1/2/2022,0.001851852,1,0,0,0,1
2022,1,1,1/1/2022,0.002303241,0,0,1,0,1
2022,1,1,1/1/2022,0.00306713,0,0,1,0,1
2022,1,7,1/7/2022,0.003391204,0,0,1,0,1
2022,1,7,1/7/2022,0.003969907,0,0,1,0,1
2022,1,4,1/4/2022,0.002361111,0,0,1,0,1
2022,1,6,1/6/2022,0.010277778,0,0,1,0,1
2022,1,6,1/6/2022,0.005243056,0,0,1,0,1
2022,1,5,1/5/2022,0.002407407,1,0,0,0,1
2022,1,1,1/1/2022,0.005381944,0,0,1,0,1
2022,1,1,1/1/2022,0.044560185,0,0,1,0,1
2022,1,1,1/1/2022,0.013020833,0,0,1,0,1
2022,1,7,1/7/2022,0.007476852,0,0,1,0,1
2022,1,7,1/7/2022,0.004421296,0,0,1,0,1
2022,1,7,1/7/2022,0.003333333,0,0,1,0,1
2022,1,5,1/5/2022,0.020324074,0,0,1,0,1
2022,1,2,1/2/2022,0.012476852,0,0,1,0,1
2022,1,4,1/4/2022,0.009039352,0,0,1,0,1
2022,1,4,1/4/2022,0.006481481,0,0,1,0,1
2022,1,5,1/5/2022,0.014814815,0,0,1,0,1
2022,1,6,1/6/2022,5.79e-05,0,0,1,0,1
2022,1,6,1/6/2022,5.79e-05,0,0,1,0,1
2022,1,6,1/6/2022,0.008553241,0,0,1,0,1
2022,1,6,1/6/2022,0.006493056,0,0,1,0,1
2022,1,1,1/1/2022,0.002835648,0,0,1,0,1
2022,1,1,1/1/2022,0.008761574,0,0,1,0,1
2022,1,3,1/3/2022,0.012789352,0,0,1,0,1
2022,1,3,1/3/2022,0.234907407,0,0,1,0,1
2022,1,3,1/3/2022,0.000856481,0,0,1,0,1
2022,1,3,1/3/2022,0.006585648,0,0,1,0,1
2022,1,3,1/3/2022,0.00818287,0,0,1,0,1
2022,1,3,1/3/2022,0.001898148,1,0,0,0,1
2022,1,6,1/6/2022,0.012939815,0,0,1,0,1
2022,1,6,1/6/2022,0.011736111,0,0,1,0,1
2022,1,4,1/4/2022,0.00162037,1,0,0,0,1
2022,1,3,1/3/2022,0.001157407,0,0,1,0,1
2022,1,3,1/3/2022,0.00443287,0,0,1,0,1
2022,1,4,1/4/2022,0.005150463,0,0,1,0,1
2022,1,1,1/1/2022,0.004178241,0,0,1,0,1
2022,1,1,1/1/2022,0.003946759,0,0,1,0,1
2022,1,1,1/1/2022,0.00275463,0,0,1,0,1
2022,1,4,1/4/2022,0.006666667,0,0,1,0,1
2022,1,5,1/5/2022,0.004664352,0,0,1,0,1
2022,1,5,1/5/2022,0.005775463,0,0,1,0,1
2022,1,4,1/4/2022,0.0053125,0,0,1,0,1
2022,1,5,1/5/2022,0.017581019,0,0,1,0,1
2022,1,4,1/4/2022,0.012361111,0,0,1,0,1
2022,1,2,1/2/2022,0.007048611,0,0,1,0,1
2022,1,3,1/3/2022,0.0065625,0,0,1,0,1
2022,1,2,1/2/2022,0.000972222,0,0,1,0,1
2022,1,2,1/2/2022,0.007534722,0,0,1,0,1
2022,1,3,1/3/2022,0.004583333,0,0,1,0,1
2022,1,2,1/2/2022,0.0128125,0,0,1,0,1
2022,1,5,1/5/2022,0.035393519,0,0,1,1,0
2022,1,5,1/5/2022,0.006747685,0,0,1,1,0
2022,1,5,1/5/2022,0.010266204,0,0,1,1,0
2022,1,5,1/5/2022,0.009178241,0,0,1,1,0
2022,1,5,1/5/2022,0.003449074,0,0,1,1,0
2022,1,5,1/5/2022,0.002418981,0,0,1,1,0
2022,1,3,1/3/2022,0.010706019,0,0,1,1,0
2022,1,3,1/3/2022,0.00712963,0,0,1,1,0
2022,1,6,1/6/2022,0.006770833,0,0,1,1,0
2022,1,6,1/6/2022,0.003194444,0,0,1,1,0
2022,1,7,1/7/2022,0.032546296,0,0,1,1,0
2022,1,7,1/7/2022,0.02193287,0,0,1,1,0
2022,1,7,1/7/2022,0.006666667,0,0,1,1,0
2022,1,7,1/7/2022,0.010127315,0,0,1,1,0
2022,1,2,1/2/2022,0.0059375,0,0,1,1,0
2022,1,2,1/2/2022,0.003900463,0,0,1,1,0
2022,1,3,1/3/2022,0.013703704,0,0,1,1,0
2022,1,3,1/3/2022,0.000104167,0,0,1,0,1
2022,1,3,1/3/2022,0.000115741,0,0,1,0,1
2022,1,3,1/3/2022,0.000115741,0,0,1,0,1
2022,1,2,1/2/2022,0.018240741,0,0,1,1,0
2022,1,7,1/7/2022,0.006493056,0,0,1,1,0
2022,1,7,1/7/2022,0.012534722,0,0,1,1,0
2022,1,4,1/4/2022,0.006851852,0,0,1,1,0
2022,1,4,1/4/2022,0.005648148,0,0,1,1,0
2022,1,1,1/1/2022,0.0025,0,0,1,1,0
2022,1,5,1/5/2022,0.004490741,0,0,1,1,0
2022,1,5,1/5/2022,0.006631944,0,0,1,1,0
2022,1,5,1/5/2022,0.00505787,0,0,1,1,0
2022,1,6,1/6/2022,0.006041667,0,0,1,1,0
2022,1,3,1/3/2022,0.004039352,0,0,1,1,0
2022,1,3,1/3/2022,0.008958333,0,0,1,1,0
2022,1,6,1/6/2022,0.015613426,0,0,1,1,0
2022,1,4,1/4/2022,0.00974537,0,0,1,1,0
2022,1,4,1/4/2022,0.006631944,0,0,1,1,0
2022,1,2,1/2/2022,0.004293981,0,0,1,1,0
2022,1,2,1/2/2022,0.019537037,0,0,1,1,0
2022,1,3,1/3/2022,0.035092593,0,0,1,1,0
2022,1,3,1/3/2022,0.007222222,0,0,1,1,0
2022,1,3,1/3/2022,0.002395833,0,0,1,1,0
2022,1,3,1/3/2022,0.004143519,0,0,1,1,0
2022,1,3,1/3/2022,0.007928241,0,0,1,1,0
2022,1,3,1/3/2022,0.003645833,0,0,1,1,0
2022,1,3,1/3/2022,0.014675926,0,0,1,1,0
2022,1,2,1/2/2022,0.004097222,0,0,1,1,0
2022,1,3,1/3/2022,0.005115741,0,0,1,1,0
2022,1,3,1/3/2022,0.007650463,0,0,1,1,0
2022,1,7,1/7/2022,0.009456019,0,0,1,1,0
2022,1,7,1/7/2022,0.003217593,0,0,1,1,0
2022,1,7,1/7/2022,0.002488426,0,0,1,1,0
2022,1,6,1/6/2022,0.000601852,0,0,1,1,0
2022,1,6,1/6/2022,0.007349537,0,0,1,1,0
2022,1,7,1/7/2022,0.001956019,0,0,1,1,0
2022,1,6,1/6/2022,0.01625,0,0,1,1,0
2022,1,7,1/7/2022,0.004375,0,0,1,1,0
2022,1,7,1/7/2022,0.002465278,0,0,1,1,0
2022,1,6,1/6/2022,0.003622685,0,0,1,1,0
2022,1,7,1/7/2022,0.00880787,0,0,1,1,0
2022,1,7,1/7/2022,0.013912037,0,0,1,1,0
2022,1,2,1/2/2022,0.001458333,0,0,1,1,0
2022,1,1,1/1/2022,0.000115741,0,0,1,1,0
2022,1,1,1/1/2022,0.000115741,0,0,1,1,0
2022,1,1,1/1/2022,6.94e-05,0,0,1,1,0
2022,1,2,1/2/2022,0.006655093,0,0,1,0,1
2022,1,2,1/2/2022,0.007199074,0,0,1,0,1
2022,1,7,1/7/2022,0.005960648,0,0,1,1,0
2022,1,7,1/7/2022,0.011458333,0,0,1,1,0
2022,1,7,1/7/2022,0.015810185,0,0,1,1,0
2022,1,1,1/1/2022,0.004398148,0,0,1,1,0
2022,1,1,1/1/2022,0.004039352,0,0,1,1,0
2022,1,1,1/1/2022,0.000162037,0,0,1,1,0
2022,1,1,1/1/2022,0.003715278,0,0,1,1,0
2022,1,1,1/1/2022,0.002719907,0,0,1,1,0
2022,1,1,1/1/2022,0.009467593,0,0,1,1,0
2022,1,1,1/1/2022,0.014513889,0,0,1,1,0
2022,1,2,1/2/2022,0.008587963,0,0,1,1,0
2022,1,2,1/2/2022,0.005601852,0,0,1,1,0
2022,1,2,1/2/2022,0.008368056,0,0,1,1,0
2022,1,4,1/4/2022,0.005578704,0,0,1,1,0
2022,1,4,1/4/2022,0.000104167,0,0,1,1,0
2022,1,7,1/7/2022,0.02193287,0,0,1,1,0
2022,1,5,1/5/2022,0.017152778,0,0,1,1,0
2022,1,5,1/5/2022,0.02755787,0,0,1,1,0
2022,1,5,1/5/2022,0.00349537,0,0,1,1,0
2022,1,1,1/1/2022,0.004722222,0,0,1,1,0
2022,1,2,1/2/2022,0.003993056,0,0,1,1,0
2022,1,4,1/4/2022,0.01400463,0,0,1,1,0
2022,1,5,1/5/2022,0.005405093,0,0,1,1,0
2022,1,5,1/5/2022,0.003298611,0,0,1,1,0
2022,1,5,1/5/2022,0.005474537,0,0,1,0,1
2022,1,5,1/5/2022,0.00630787,0,0,1,0,1
2022,1,5,1/5/2022,0.002465278,0,0,1,0,1
2022,1,5,1/5/2022,0.009594907,0,0,1,1,0
2022,1,4,1/4/2022,0.001087963,0,0,1,1,0
2022,1,2,1/2/2022,0.023055556,0,0,1,1,0
2022,1,6,1/6/2022,0.000127315,0,0,1,1,0
2022,1,6,1/6/2022,0.000115741,0,0,1,1,0
2022,1,6,1/6/2022,0.00474537,0,0,1,1,0
2022,1,6,1/6/2022,0.004236111,0,0,1,1,0
2022,1,6,1/6/2022,0.005601852,0,0,1,1,0
2022,1,6,1/6/2022,0.0146875,0,0,1,1,0
2022,1,6,1/6/2022,0.009560185,0,0,1,1,0
2022,1,6,1/6/2022,0.009085648,0,0,1,1,0
2022,1,5,1/5/2022,0.009895833,0,0,1,1,0
2022,1,6,1/6/2022,0.04537037,0,0,1,1,0
2022,1,6,1/6/2022,0.075520833,0,0,1,1,0
2022,1,6,1/6/2022,0.027858796,0,0,1,1,0
2022,1,7,1/7/2022,0.014293981,0,0,1,1,0
2022,1,7,1/7/2022,0.002152778,0,0,1,1,0
2022,1,7,1/7/2022,0.024618056,1,0,0,1,0
2022,1,1,1/1/2022,0.007083333,0,0,1,1,0
2022,1,1,1/1/2022,0.014826389,0,0,1,1,0
2022,1,1,1/1/2022,0.009467593,0,0,1,1,0
2022,1,1,1/1/2022,0.00662037,0,0,1,1,0
2022,1,1,1/1/2022,0.007210648,0,0,1,1,0
2022,1,1,1/1/2022,0.013159722,0,0,1,1,0
2022,1,6,1/6/2022,0.017824074,0,0,1,1,0
2022,1,7,1/7/2022,0.017835648,0,0,1,1,0
2022,1,6,1/6/2022,0.016435185,0,0,1,1,0
2022,1,6,1/6/2022,0.010891204,0,0,1,1,0
2022,1,6,1/6/2022,0.016875,0,0,1,1,0
2022,1,6,1/6/2022,0.015486111,0,0,1,1,0
2022,1,6,1/6/2022,0.000127315,0,0,1,1,0
2022,1,2,1/2/2022,0.008229167,0,0,1,1,0
2022,1,2,1/2/2022,0.008113426,0,0,1,1,0
2022,1,3,1/3/2022,0.002708333,0,0,1,1,0
2022,1,3,1/3/2022,0.021435185,0,0,1,1,0
2022,1,2,1/2/2022,0.001678241,0,0,1,1,0
2022,1,2,1/2/2022,0.001342593,0,0,1,1,0
2022,1,4,1/4/2022,0.001886574,0,0,1,1,0
2022,1,4,1/4/2022,0.00568287,0,0,1,1,0
2022,1,4,1/4/2022,0.006180556,0,0,1,1,0
2022,1,4,1/4/2022,0.000219907,0,0,1,1,0
2022,1,4,1/4/2022,0.020601852,0,0,1,1,0
2022,1,3,1/3/2022,0.005219907,0,0,1,1,0
2022,1,3,1/3/2022,0.0003125,0,0,1,1,0
2022,1,4,1/4/2022,0.000347222,0,0,1,1,0
2022,1,6,1/6/2022,0.000115741,0,0,1,1,0
2022,1,6,1/6/2022,0.001388889,0,0,1,1,0
2022,1,6,1/6/2022,0.003344907,0,0,1,1,0
2022,1,6,1/6/2022,0.005659722,0,0,1,1,0
2022,1,4,1/4/2022,0.006342593,0,0,1,1,0
2022,1,3,1/3/2022,0.009502315,0,0,1,1,0
2022,1,3,1/3/2022,0.003321759,0,0,1,1,0
2022,1,4,1/4/2022,0.007696759,0,0,1,1,0
2022,1,3,1/3/2022,3.47e-05,0,0,1,1,0
2022,1,6,1/6/2022,0.028356481,0,0,1,1,0
2022,1,7,1/7/2022,0.005648148,0,0,1,1,0
2022,1,7,1/7/2022,0.003923611,0,0,1,1,0
2022,1,7,1/7/2022,0.011724537,0,0,1,1,0
2022,1,6,1/6/2022,0.011261574,0,0,1,1,0
2022,1,6,1/6/2022,0.006331019,0,0,1,1,0
2022,1,2,1/2/2022,0.001782407,0,0,1,1,0
2022,1,2,1/2/2022,0.005694444,0,0,1,1,0
2022,1,2,1/2/2022,0.006053241,0,0,1,1,0
2022,1,2,1/2/2022,0.018912037,0,0,1,1,0
2022,1,2,1/2/2022,0.003229167,0,0,1,1,0
2022,1,2,1/2/2022,0.010416667,0,0,1,1,0
2022,1,7,1/7/2022,0.022673611,0,0,1,1,0
2022,1,4,1/4/2022,0.001921296,0,0,1,1,0
2022,1,4,1/4/2022,0.001423611,0,0,1,1,0
2022,1,3,1/3/2022,0.001805556,0,0,1,1,0
2022,1,3,1/3/2022,0.001805556,0,0,1,1,0
2022,1,5,1/5/2022,0.000115741,0,0,1,0,1
2022,1,5,1/5/2022,0.000115741,0,0,1,0,1
2022,1,5,1/5/2022,0.000104167,0,0,1,0,1
2022,1,5,1/5/2022,0.000115741,0,0,1,0,1
2022,1,4,1/4/2022,0.007349537,0,0,1,1,0
2022,1,6,1/6/2022,0.016539352,0,0,1,1,0
2022,1,6,1/6/2022,0.0009375,0,0,1,1,0
2022,1,6,1/6/2022,0.015092593,0,0,1,1,0
2022,1,6,1/6/2022,0.012349537,0,0,1,1,0
2022,1,6,1/6/2022,0.008738426,0,0,1,1,0
2022,1,1,1/1/2022,0.012916667,0,0,1,1,0
2022,1,1,1/1/2022,0.003738426,0,0,1,1,0
2022,1,1,1/1/2022,0.001296296,0,0,1,1,0
2022,1,1,1/1/2022,0.016539352,0,0,1,0,1
2022,1,1,1/1/2022,0.005833333,0,0,1,0,1
2022,1,4,1/4/2022,0.005092593,0,0,1,0,1
2022,1,2,1/2/2022,0.021701389,0,0,1,0,1
2022,1,5,1/5/2022,0.003194444,0,0,1,0,1
2022,1,1,1/1/2022,0.00244213,1,0,0,0,1
2022,1,1,1/1/2022,0.005081019,1,0,0,0,1
2022,1,1,1/1/2022,0.000219907,1,0,0,0,1
2022,1,5,1/5/2022,0.006921296,0,0,1,0,1
2022,1,4,1/4/2022,0.011608796,0,0,1,0,1
2022,1,2,1/2/2022,0.00162037,0,0,1,0,1
2022,1,2,1/2/2022,0.002013889,0,0,1,0,1
2022,1,2,1/2/2022,0.002048611,0,0,1,0,1
2022,1,2,1/2/2022,0.004803241,0,0,1,0,1
2022,1,5,1/5/2022,0.00931713,0,0,1,0,1
2022,1,2,1/2/2022,0.003356481,0,0,1,0,1
2022,1,2,1/2/2022,0.001909722,0,0,1,0,1
2022,1,2,1/2/2022,0.000648148,0,0,1,0,1
2022,1,4,1/4/2022,0.003773148,0,0,1,0,1
2022,1,4,1/4/2022,0.007708333,0,0,1,0,1
2022,1,1,1/1/2022,0.010405093,0,0,1,0,1
2022,1,1,1/1/2022,0.003125,0,0,1,0,1
2022,1,1,1/1/2022,0.003078704,0,0,1,0,1
2022,1,7,1/7/2022,0.004884259,0,0,1,0,1
2022,1,7,1/7/2022,0.005578704,0,0,1,0,1
2022,1,2,1/2/2022,0.002430556,0,0,1,0,1
2022,1,4,1/4/2022,0.002997685,0,0,1,0,1
2022,1,5,1/5/2022,0.003831019,0,0,1,0,1
2022,1,7,1/7/2022,0.002106481,0,0,1,0,1
2022,1,7,1/7/2022,0.004479167,0,0,1,0,1
2022,1,4,1/4/2022,0.001724537,0,0,1,0,1
2022,1,5,1/5/2022,0.006631944,0,0,1,0,1
2022,1,1,1/1/2022,0.013738426,0,0,1,0,1
2022,1,7,1/7/2022,0.007523148,0,0,1,0,1
2022,1,4,1/4/2022,0.003356481,0,0,1,0,1
2022,1,4,1/4/2022,0.001643519,0,0,1,0,1
2022,1,4,1/4/2022,0.002719907,0,0,1,0,1
2022,1,3,1/3/2022,0.011064815,0,0,1,0,1
2022,1,1,1/1/2022,0.001030093,0,0,1,0,1
2022,1,7,1/7/2022,0.006863426,0,0,1,0,1
2022,1,2,1/2/2022,0.048101852,0,0,1,0,1
2022,1,1,1/1/2022,0.002951389,0,0,1,0,1
2022,1,2,1/2/2022,0.005219907,0,0,1,0,1
2022,1,3,1/3/2022,0.004247685,0,0,1,0,1
2022,1,3,1/3/2022,0.009201389,0,0,1,0,1
2022,1,1,1/1/2022,0.004490741,0,0,1,0,1
2022,1,7,1/7/2022,0.002939815,0,0,1,0,1
2022,1,7,1/7/2022,0.003263889,0,0,1,0,1
2022,1,7,1/7/2022,0.004803241,0,0,1,0,1
2022,1,6,1/6/2022,0.000972222,0,0,1,0,1
2022,1,2,1/2/2022,0.002766204,0,0,1,0,1
2022,1,5,1/5/2022,0.006828704,0,0,1,0,1
2022,1,5,1/5/2022,0.005636574,0,0,1,0,1
2022,1,1,1/1/2022,0.004780093,0,0,1,0,1
2022,1,1,1/1/2022,0.019016204,0,0,1,0,1
2022,1,5,1/5/2022,0.015115741,0,0,1,0,1
2022,1,7,1/7/2022,0.00380787,0,0,1,0,1
2022,1,7,1/7/2022,0.003703704,0,0,1,0,1
2022,1,6,1/6/2022,0.031111111,0,0,1,0,1
2022,1,6,1/6/2022,0.002939815,0,0,1,0,1
2022,1,6,1/6/2022,0.002569444,0,0,1,0,1
2022,1,2,1/2/2022,0.005104167,0,0,1,0,1
2022,1,3,1/3/2022,0.004895833,0,0,1,0,1
2022,1,2,1/2/2022,0.002210648,0,0,1,0,1
2022,1,3,1/3/2022,0.004143519,0,0,1,0,1
2022,1,3,1/3/2022,0.007847222,0,0,1,0,1
2022,1,2,1/2/2022,0.001284722,0,0,1,0,1
2022,1,2,1/2/2022,0.004293981,0,0,1,0,1
2022,1,2,1/2/2022,0.003356481,0,0,1,0,1
2022,1,3,1/3/2022,0.005509259,0,0,1,0,1
2022,1,5,1/5/2022,0.014791667,0,0,1,0,1
2022,1,5,1/5/2022,0.000104167,0,0,1,0,1
2022,1,5,1/5/2022,0.002777778,0,0,1,0,1
2022,1,6,1/6/2022,0.003368056,0,0,1,0,1
2022,1,6,1/6/2022,0.002777778,0,0,1,0,1
2022,1,3,1/3/2022,0.021469907,0,0,1,0,1
2022,1,3,1/3/2022,0.008310185,0,0,1,0,1
2022,1,3,1/3/2022,0.002708333,0,0,1,0,1
2022,1,3,1/3/2022,0.007546296,0,0,1,0,1
2022,1,6,1/6/2022,8.1e-05,0,0,1,0,1
2022,1,6,1/6/2022,0.01119213,0,0,1,0,1
2022,1,5,1/5/2022,0.005428241,0,0,1,0,1
2022,1,1,1/1/2022,0.000173611,0,0,1,0,1
2022,1,3,1/3/2022,0.048194444,0,0,1,0,1
2022,1,3,1/3/2022,0.013622685,0,0,1,0,1
2022,1,3,1/3/2022,0.006087963,0,0,1,0,1
2022,1,7,1/7/2022,0.004293981,1,0,0,0,1
2022,1,1,1/1/2022,0.002581019,0,0,1,0,1
2022,1,2,1/2/2022,0.003587963,0,0,1,0,1
2022,1,1,1/1/2022,0.003923611,0,0,1,0,1
2022,1,5,1/5/2022,0.003946759,0,0,1,0,1
2022,1,2,1/2/2022,0.002025463,0,0,1,0,1
2022,1,4,1/4/2022,0.007025463,0,0,1,0,1
2022,1,2,1/2/2022,0.007303241,0,0,1,0,1
2022,1,4,1/4/2022,0.003854167,0,0,1,0,1
2022,1,3,1/3/2022,0.000798611,0,0,1,0,1
2022,1,4,1/4/2022,0.002326389,0,0,1,0,1
2022,1,4,1/4/2022,0.002291667,0,0,1,0,1
2022,1,4,1/4/2022,0.003368056,0,0,1,0,1
2022,1,5,1/5/2022,0.002997685,0,0,1,0,1
2022,1,1,1/1/2022,0.002118056,0,0,1,0,1
2022,1,7,1/7/2022,0.002766204,0,0,1,0,1
2022,1,6,1/6/2022,0.0028125,0,0,1,0,1
2022,1,6,1/6/2022,0.00318287,0,0,1,0,1
2022,1,2,1/2/2022,0.014224537,0,0,1,0,1
2022,1,2,1/2/2022,0.003125,0,0,1,0,1
2022,1,4,1/4/2022,0.015381944,0,0,1,0,1
2022,1,6,1/6/2022,0.005543981,0,0,1,1,0
2022,1,1,1/1/2022,0.001921296,0,0,1,0,1
2022,1,4,1/4/2022,0.004791667,0,0,1,0,1
2022,1,4,1/4/2022,0.007615741,0,0,1,0,1
2022,1,2,1/2/2022,0.005289352,0,0,1,0,1
2022,1,1,1/1/2022,0.005636574,0,0,1,0,1
2022,1,7,1/7/2022,0.009814815,0,0,1,0,1
2022,1,2,1/2/2022,0.0040625,1,0,0,0,1
2022,1,1,1/1/2022,0.001539352,0,0,1,0,1
